==2487== NVPROF is profiling process 2487, command: /home/jacobsi/anaconda3/bin/python3 sdfg_api_v3.py -M 4096 -K 4096 -N 4096 --precision 32 --double-buffering
==2487== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==2487== Profiling application: /home/jacobsi/anaconda3/bin/python3 sdfg_api_v3.py -M 4096 -K 4096 -N 4096 --precision 32 --double-buffering
==2487== Profiling result:
==2487== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"shared_store_transactions","Shared Store Transactions",151202867,151218394,151210701
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"shared_load_transactions","Shared Load Transactions",268483490,268489643,268486892
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"gld_transactions","Global Load Transactions",133416387,133471694,133437727
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"gst_transactions","Global Store Transactions",2097152,2097152,2097152
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"l2_global_atomic_store_bytes","Bytes written to L2 from L1 for global atomics",0,0,0
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"l2_global_load_bytes","Bytes read from L2 for misses in L1 for global loads",4208610944,4269270912,4244735768
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"l2_read_transactions","L2 Read Transactions",131077716,134133113,133215272
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"l2_write_transactions","L2 Write Transactions",2097173,2121092,2098801
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"dram_read_bytes","Total bytes read from DRAM to L2 cache",538179840,1566527936,1119974648
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"dram_read_transactions","Device Memory Read Transactions",16818120,48953998,34999207
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"dram_write_transactions","Device Memory Write Transactions",1998942,2165095,2086999
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"local_memory_overhead","Local Memory Overhead",0.000000%,1.831913%,0.562181%
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"shared_efficiency","Shared Memory Efficiency",31.979073%,31.980138%,31.979628%
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"shared_utilization","Shared Memory Utilization","Mid (4)","Mid (4)","Mid (4)"
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"ldst_issued","Issued Load/Store Instructions",222445568,222445568,222445568
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"ldst_executed","Executed Load/Store Instructions",222445568,222445568,222445568
"Tesla V100-PCIE-32GB (0)","Thread_block_grid_1_1_3(float const *, float const *, float*, int, int, int)",100,"sm_efficiency","Multiprocessor Activity",92.024905%,98.314071%,98.186188%
